[Connect DataFile][1.1]
Date:,04/07/2024
Time:,12:56:30,761
Unit:,°C
Resolution:,0,0124812
Values:,43
Time,Hot Spot,ROI,Thermal_Corona,Painted Region,start:-5.9375;stop:5.9375;num:20| profile 10,start:-5.9375;stop:5.9375;num:20| profile 11,start:-5.9375;stop:5.9375;num:20| profile 12,start:-5.9375;stop:5.9375;num:20| profile 13,start:-5.9375;stop:5.9375;num:20| profile 14,start:-5.9375;stop:5.9375;num:20| profile 15,start:-5.9375;stop:5.9375;num:20| profile 16,start:-5.9375;stop:5.9375;num:20| profile 17,start:-5.9375;stop:5.9375;num:20| profile 18,start:-5.9375;stop:5.9375;num:20| profile 19,start:-5.9375;stop:5.9375;num:20| profile 110,start:-5.9375;stop:5.9375;num:20| profile 111,start:-5.9375;stop:5.9375;num:20| profile 112,start:-5.9375;stop:5.9375;num:20| profile 113,start:-5.9375;stop:5.9375;num:20| profile 114,start:-5.9375;stop:5.9375;num:20| profile 115,start:-5.9375;stop:5.9375;num:20| profile 116,start:-5.9375;stop:5.9375;num:20| profile 117,start:-5.9375;stop:5.9375;num:20| profile 118,start:-5.9375;stop:5.9375;num:20| profile 119,start:-1.484375;stop:1.484375;num:19| profile 20,start:-1.484375;stop:1.484375;num:19| profile 21,start:-1.484375;stop:1.484375;num:19| profile 22,start:-1.484375;stop:1.484375;num:19| profile 23,start:-1.484375;stop:1.484375;num:19| profile 24,start:-1.484375;stop:1.484375;num:19| profile 25,start:-1.484375;stop:1.484375;num:19| profile 26,start:-1.484375;stop:1.484375;num:19| profile 27,start:-1.484375;stop:1.484375;num:19| profile 28,start:-1.484375;stop:1.484375;num:19| profile 29,start:-1.484375;stop:1.484375;num:19| profile 210,start:-1.484375;stop:1.484375;num:19| profile 211,start:-1.484375;stop:1.484375;num:19| profile 212,start:-1.484375;stop:1.484375;num:19| profile 213,start:-1.484375;stop:1.484375;num:19| profile 214,start:-1.484375;stop:1.484375;num:19| profile 215,start:-1.484375;stop:1.484375;num:19| profile 216,start:-1.484375;stop:1.484375;num:19| profile 217,start:-1.484375;stop:1.484375;num:19| profile 218,
00:00:00,000,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,012,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,024,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,037,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,049,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,062,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,074,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,087,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,099,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
00:00:00,112,26,64,26,75,33,08,28,91,25,81,26,03,26,08,26,36,25,67,25,78,25,89,25,67,26,00,26,05,25,97,26,08,26,14,25,92,25,89,26,03,26,05,26,05,26,00,26,25,26,11,26,11,26,05,26,05,26,11,26,11,25,94,25,94,26,11,26,03,26,03,25,94,25,94,25,97,25,97,25,72,25,72,26,11,26,11,
