1.963,1.737,5.000,0.000
1.663,1.756,0.500,1.269
1.663,1.756,5.000,0.000
1.364,1.775,0.500,1.269
1.364,1.775,5.000,0.000
1.064,1.794,0.500,1.269
1.064,1.794,5.000,0.000
0.764,1.813,0.500,1.269
0.764,1.813,5.000,0.000
0.464,1.832,0.500,1.269
0.464,1.832,5.000,0.000
0.165,1.851,0.500,1.269
0.165,1.851,5.000,0.000
-0.135,1.870,0.500,1.269
-0.135,1.870,5.000,0.000
-0.435,1.889,0.500,1.269
-0.435,1.889,5.000,0.000
-0.734,1.908,0.500,1.269
-0.734,1.908,5.000,0.000
-1.034,1.927,0.500,1.269
-1.034,1.927,5.000,0.000
-1.334,1.946,0.500,1.269
-1.334,1.946,5.000,0.000
-1.634,1.965,0.500,1.269
-1.634,1.965,5.000,0.000
-1.933,1.984,0.500,1.269
-1.933,1.984,5.000,0.000
2.259,1.411,0.500,1.269
2.259,1.411,5.000,0.000
1.959,1.430,0.500,1.269
1.959,1.430,5.000,0.000
1.660,1.449,0.500,1.269
1.660,1.449,5.000,0.000
1.360,1.469,0.500,1.269
1.360,1.469,5.000,0.000
1.060,1.488,0.500,1.269
1.060,1.488,5.000,0.000
0.761,1.507,0.500,1.269
0.761,1.507,5.000,0.000
0.461,1.526,0.500,1.269
0.461,1.526,5.000,0.000
0.161,1.545,0.500,1.269
0.161,1.545,5.000,0.000
-0.139,1.564,0.500,1.269
-0.139,1.564,5.000,0.000
-0.438,1.583,0.500,1.269
-0.438,1.583,5.000,0.000
-0.738,1.602,0.500,1.269
-0.738,1.602,5.000,0.000
-1.038,1.621,0.500,1.269
-1.038,1.621,5.000,0.000
-1.337,1.640,0.500,1.269
-1.337,1.640,5.000,0.000
-1.637,1.659,0.500,1.269
-1.637,1.659,5.000,0.000
-1.937,1.678,0.500,1.269
-1.937,1.678,5.000,0.000
2.256,1.105,0.500,1.269
2.256,1.105,5.000,0.000
1.956,1.124,0.500,1.269
1.956,1.124,5.000,0.000
1.656,1.143,0.500,1.269
1.656,1.143,5.000,0.000
1.356,1.162,0.500,1.269
1.356,1.162,5.000,0.000
1.057,1.181,0.500,1.269
1.057,1.181,5.000,0.000
0.757,1.200,0.500,1.269
0.757,1.200,5.000,0.000
0.457,1.219,0.500,1.269
0.457,1.219,5.000,0.000
0.158,1.239,0.500,1.269
0.158,1.239,5.000,0.000
-0.142,1.258,0.500,1.269
-0.142,1.258,5.000,0.000
-0.442,1.277,0.500,1.269
-0.442,1.277,5.000,0.000
-0.742,1.296,0.500,1.269
-0.742,1.296,5.000,0.000
-1.041,1.315,0.500,1.269
-1.041,1.315,5.000,0.000
-1.341,1.334,0.500,1.269
-1.341,1.334,5.000,0.000
-1.641,1.353,0.500,1.269
-1.641,1.353,5.000,0.000
-1.940,1.372,0.500,1.269
-1.940,1.372,5.000,0.000
2.252,0.799,0.500,1.269
2.252,0.799,5.000,0.000
1.952,0.818,0.500,1.269
1.952,0.818,5.000,0.000
1.653,0.837,0.500,1.269
1.653,0.837,5.000,0.000
1.353,0.856,0.500,1.269
1.353,0.856,5.000,0.000
1.053,0.875,0.500,1.269
1.053,0.875,5.000,0.000
0.753,0.894,0.500,1.269
0.753,0.894,5.000,0.000
0.454,0.913,0.500,1.269
0.454,0.913,5.000,0.000
0.154,0.932,0.500,1.269
0.154,0.932,5.000,0.000
-0.146,0.951,0.500,1.269
-0.146,0.951,5.000,0.000
-0.445,0.970,0.500,1.269
-0.445,0.970,5.000,0.000
-0.745,0.989,0.500,1.269
-0.745,0.989,5.000,0.000
-1.045,1.009,0.500,1.269
-1.045,1.009,5.000,0.000
-1.345,1.028,0.500,1.269
-1.345,1.028,5.000,0.000
-1.644,1.047,0.500,1.269
-1.644,1.047,5.000,0.000
-1.944,1.066,0.500,1.269
-1.944,1.066,5.000,0.000
2.248,0.493,0.500,1.269
2.248,0.493,5.000,0.000
1.949,0.512,0.500,1.269
1.949,0.512,5.000,0.000
1.649,0.531,0.500,1.269
1.649,0.531,5.000,0.000
1.349,0.550,0.500,1.269
1.349,0.550,5.000,0.000
1.050,0.569,0.500,1.269
1.050,0.569,5.000,0.000
0.750,0.588,0.500,1.269
0.750,0.588,5.000,0.000
0.450,0.607,0.500,1.269
0.450,0.607,5.000,0.000
0.150,0.626,0.500,1.269
0.150,0.626,5.000,0.000
-0.149,0.645,0.500,1.269
-0.149,0.645,5.000,0.000
-0.449,0.664,0.500,1.269
-0.449,0.664,5.000,0.000
-0.749,0.683,0.500,1.269
-0.749,0.683,5.000,0.000
-1.048,0.702,0.500,1.269
-1.048,0.702,5.000,0.000
-1.348,0.721,0.500,1.269
-1.348,0.721,5.000,0.000
-1.648,0.740,0.500,1.269
-1.648,0.740,5.000,0.000
-1.947,0.759,0.500,1.269
-1.947,0.759,5.000,0.000
2.245,0.187,0.500,1.269
2.245,0.187,5.000,0.000
1.945,0.206,0.500,1.269
1.945,0.206,5.000,0.000
1.645,0.225,0.500,1.269
1.645,0.225,5.000,0.000
1.346,0.244,0.500,1.269
1.346,0.244,5.000,0.000
1.046,0.263,0.500,1.269
1.046,0.263,5.000,0.000
0.746,0.282,0.500,1.269
0.746,0.282,5.000,0.000
0.447,0.301,0.500,1.269
0.447,0.301,5.000,0.000
0.147,0.320,0.500,1.269
0.147,0.320,5.000,0.000
-0.153,0.339,0.500,1.269
-0.153,0.339,5.000,0.000
-0.453,0.358,0.500,1.269
-0.453,0.358,5.000,0.000
-0.752,0.377,0.500,1.269
-0.752,0.377,5.000,0.000
-1.052,0.396,0.500,1.269
-1.052,0.396,5.000,0.000
-1.352,0.415,0.500,1.269
-1.352,0.415,5.000,0.000
-1.651,0.434,0.500,1.269
-1.651,0.434,5.000,0.000
-1.951,0.453,0.500,1.269
-1.951,0.453,5.000,0.000
2.241,-0.119,0.500,1.269
2.241,-0.119,5.000,0.000
1.942,-0.100,0.500,1.269
1.942,-0.100,5.000,0.000
1.642,-0.081,0.500,1.269
1.642,-0.081,5.000,0.000
1.342,-0.062,0.500,1.269
1.342,-0.062,5.000,0.000
1.042,-0.043,0.500,1.269
1.042,-0.043,5.000,0.000
0.743,-0.024,0.500,1.269
0.743,-0.024,5.000,0.000
0.443,-0.005,0.500,1.269
0.443,-0.005,5.000,0.000
0.143,0.014,0.500,1.269
0.143,0.014,5.000,0.000
-0.156,0.033,0.500,1.269
-0.156,0.033,5.000,0.000
-0.456,0.052,0.500,1.269
-0.456,0.052,5.000,0.000
-0.756,0.071,0.500,1.269
-0.756,0.071,5.000,0.000
-1.055,0.090,0.500,1.269
-1.055,0.090,5.000,0.000
-1.355,0.109,0.500,1.269
-1.355,0.109,5.000,0.000
-1.655,0.128,0.500,1.269
-1.655,0.128,5.000,0.000
-1.955,0.147,0.500,1.269
-1.955,0.147,5.000,0.000
