[Connect DataFile][1.1]
Date:,19/09/2024
Time:,18:01:15,975
Unit:,°C
Resolution:,0,0124812
Values:,5
Time,Hot Spot,ROI,Thermal_Corona,Painted Region,Chip Edge Temperature,
00:00:01,148,26,91,26,91,26,91,26,83,26,64,
00:00:01,160,26,64,26,83,26,94,26,86,26,61,
00:00:01,173,26,64,26,83,26,94,26,86,26,61,
00:00:01,185,26,61,26,89,26,94,26,89,26,64,
00:00:01,198,26,66,26,91,26,91,26,83,26,58,
00:00:01,210,26,75,26,80,26,91,26,80,26,72,
00:00:01,223,26,66,26,89,26,91,26,83,26,64,
00:00:01,235,26,64,26,89,26,94,26,89,26,66,
00:00:01,248,26,66,26,86,26,83,26,86,26,58,
00:00:01,260,26,66,26,80,26,91,26,89,26,61,
00:00:01,273,26,77,26,83,26,89,26,80,26,64,
00:00:01,285,26,55,26,83,26,91,26,83,26,61,
00:00:01,298,26,69,26,77,26,89,26,89,26,58,
00:00:01,310,26,69,26,77,26,89,26,89,26,58,
00:00:01,323,26,66,26,75,26,86,26,83,26,61,
00:00:01,335,26,64,26,75,26,89,26,80,26,61,
00:00:01,347,26,61,26,83,26,91,26,80,26,61,
00:00:01,360,26,50,26,83,27,00,26,89,26,58,
00:00:01,372,26,53,26,86,26,89,26,89,26,61,
00:00:01,385,26,58,26,83,26,86,26,83,26,66,
00:00:01,397,26,72,26,86,26,94,26,83,26,69,
00:00:01,410,26,61,26,83,26,94,26,80,26,69,
00:00:01,422,26,75,26,80,26,91,26,91,26,61,
00:00:01,435,26,80,26,83,26,91,26,91,26,61,
00:00:01,447,26,80,26,83,26,91,26,91,26,61,
00:00:01,460,26,64,26,83,26,89,26,83,26,66,
00:00:01,472,26,64,26,89,26,91,26,83,26,61,
00:00:01,485,26,61,26,83,27,00,27,00,26,69,
00:00:01,497,26,72,26,86,26,97,26,89,26,66,
00:00:01,510,26,58,26,89,26,91,26,77,26,69,
00:00:01,522,26,66,26,89,26,91,26,89,26,66,
00:00:01,535,26,69,26,83,26,97,26,91,26,61,
00:00:01,547,26,69,26,83,26,97,26,91,26,61,
00:00:01,560,26,66,26,83,27,00,26,89,26,66,
00:00:01,572,26,75,26,89,26,94,26,83,26,66,
00:00:01,585,26,72,26,89,26,97,26,91,26,61,
00:00:01,597,26,58,26,89,26,91,26,91,26,64,
00:00:01,610,26,75,26,89,26,91,26,91,26,64,
00:00:01,622,26,69,26,89,26,91,26,89,26,61,
00:00:01,635,26,58,26,83,26,89,26,83,26,61,
00:00:01,647,26,53,26,80,26,86,26,80,26,66,
00:00:01,659,26,72,26,89,26,94,26,94,26,69,
00:00:01,672,26,66,26,86,26,91,26,80,26,66,
00:00:01,684,26,66,26,83,26,94,26,83,26,66,
00:00:01,697,26,75,26,83,26,80,26,80,26,61,
00:00:01,709,26,58,26,89,26,97,26,89,26,61,
00:00:01,722,26,58,26,86,26,97,26,86,26,61,
00:00:01,734,26,64,26,83,26,89,26,89,26,64,
00:00:01,747,26,55,26,83,26,89,26,86,26,58,
00:00:01,759,26,66,26,91,26,91,26,83,26,58,
00:00:01,772,26,55,26,86,26,83,26,83,26,66,
00:00:01,784,26,69,26,75,26,89,26,89,26,58,
00:00:01,797,26,64,26,83,26,91,26,86,26,64,
00:00:01,809,26,55,26,89,26,89,26,80,26,61,
00:00:01,822,26,69,26,77,26,83,26,83,26,75,
00:00:01,834,26,66,26,86,26,89,26,80,26,69,
00:00:01,847,26,58,26,80,26,86,26,86,26,61,
00:00:01,859,26,83,26,89,26,89,26,75,26,66,
00:00:01,872,26,55,27,00,26,94,26,91,26,66,
00:00:01,884,26,55,26,83,26,91,26,91,26,66,
00:00:01,897,26,64,26,89,26,89,26,86,26,69,
00:00:01,909,26,72,26,89,26,97,26,89,26,64,
00:00:01,922,26,66,26,89,26,94,26,89,26,64,
00:00:01,934,26,72,26,91,26,91,26,89,26,66,
00:00:01,947,26,72,26,83,26,94,26,89,26,61,
00:00:01,959,26,50,26,83,26,97,26,89,26,77,
00:00:01,972,26,61,26,83,26,94,26,75,26,64,
00:00:01,984,26,44,26,83,27,00,26,89,26,69,
00:00:01,996,26,72,26,89,27,00,26,91,26,69,
00:00:02,009,26,64,27,00,26,89,26,83,26,66,
00:00:02,021,26,69,26,97,26,86,26,83,26,69,
00:00:02,034,26,66,26,83,26,94,26,94,26,66,
00:00:02,046,26,55,26,83,26,94,26,94,26,64,
00:00:02,059,26,64,26,83,26,91,26,91,26,61,
00:00:02,071,26,69,26,91,26,94,26,89,26,69,
00:00:02,084,26,69,26,89,27,00,26,91,26,69,
00:00:02,096,26,66,26,89,27,05,26,86,26,69,
00:00:02,109,26,66,26,89,27,05,26,86,26,69,
00:00:02,121,26,66,26,89,27,00,26,91,26,69,
00:00:02,134,26,75,26,97,26,97,26,97,26,69,
00:00:02,146,26,75,26,97,26,97,26,97,26,69,
00:00:02,159,26,69,26,91,26,91,26,86,26,69,
00:00:02,171,26,58,26,91,27,05,27,00,26,75,
00:00:02,184,26,69,26,91,27,00,26,89,26,69,
00:00:02,196,26,66,27,00,26,97,26,89,26,72,
00:00:02,209,26,66,26,91,27,00,27,00,26,72,
00:00:02,221,26,83,26,86,26,94,26,89,26,69,
00:00:02,234,26,64,26,91,27,00,26,97,26,69,
00:00:02,246,26,58,26,83,26,97,26,89,26,69,
00:00:02,259,26,58,26,89,26,97,26,83,26,66,
00:00:02,271,26,83,26,89,26,94,26,91,26,61,
00:00:02,284,26,58,26,86,26,94,26,94,26,69,
00:00:02,296,26,89,26,94,26,91,26,86,26,66,
00:00:02,309,26,69,26,89,26,94,26,83,26,69,
00:00:02,321,26,66,26,86,27,00,26,91,26,66,
00:00:02,333,26,75,26,89,26,97,26,97,26,66,
00:00:02,346,26,75,26,89,26,97,26,97,26,66,
00:00:02,358,26,66,26,89,26,97,26,86,26,66,
00:00:02,371,26,64,26,91,26,91,26,89,26,66,
00:00:02,383,26,64,26,91,26,91,26,89,26,66,
00:00:02,396,26,75,26,83,26,97,26,97,26,61,
00:00:02,408,26,66,26,91,26,89,26,83,26,66,
00:00:02,421,26,58,26,83,26,89,26,89,26,66,
00:00:02,433,26,66,26,89,26,97,26,89,26,66,
00:00:02,446,26,66,26,83,26,97,26,97,26,72,
00:00:02,458,26,69,26,83,26,97,26,83,26,66,
00:00:02,471,26,69,26,83,26,91,26,86,26,66,
00:00:02,483,26,58,26,89,27,00,26,89,26,61,
00:00:02,496,26,55,26,80,26,89,26,86,26,61,
00:00:02,508,26,72,26,89,26,97,26,83,26,69,
00:00:02,521,26,72,26,80,26,89,26,80,26,61,
00:00:02,533,26,61,26,83,26,94,26,86,26,58,
00:00:02,546,26,69,26,80,26,91,26,89,26,61,
00:00:02,558,26,66,26,80,26,89,26,80,26,61,
00:00:02,571,26,75,26,80,26,94,26,86,26,58,
00:00:02,583,26,75,26,80,26,94,26,86,26,58,
00:00:02,596,26,72,26,80,26,89,26,89,26,61,
00:00:02,608,26,89,26,91,26,97,26,86,26,66,
00:00:02,621,26,89,26,91,26,97,26,86,26,66,
00:00:02,633,26,55,26,89,26,89,26,80,26,61,
00:00:02,646,26,66,26,91,26,89,26,83,26,61,
00:00:02,658,26,61,26,80,27,00,26,89,26,66,
00:00:02,670,26,66,26,83,26,91,26,83,26,61,
00:00:02,683,26,55,26,83,26,91,26,89,26,66,
00:00:02,695,26,64,26,83,26,89,26,89,26,69,
00:00:02,708,26,72,26,83,26,86,26,83,26,64,
00:00:02,720,26,64,26,83,26,94,26,91,26,66,
00:00:02,733,26,55,26,77,26,91,26,83,26,64,
00:00:02,745,26,91,26,91,26,91,26,89,26,61,
00:00:02,758,26,61,26,80,26,91,26,83,26,61,
00:00:02,770,26,64,26,89,26,89,26,86,26,61,
00:00:02,783,26,69,26,80,26,89,26,83,26,61,
00:00:02,795,26,64,26,83,26,97,26,97,26,64,
00:00:02,808,26,75,26,83,26,91,26,86,26,61,
00:00:02,820,26,64,26,83,26,91,26,89,26,61,
00:00:02,833,26,72,26,80,26,83,26,83,26,66,
00:00:02,845,26,64,26,89,26,94,26,94,26,75,
00:00:02,858,26,64,26,89,26,94,26,94,26,75,
00:00:02,870,26,64,26,94,26,89,26,80,26,66,
00:00:02,883,26,58,26,86,26,91,26,86,26,58,
00:00:02,895,26,58,26,86,26,91,26,86,26,58,
00:00:02,908,26,72,26,86,26,97,26,97,26,66,
